name,position,team,element,team_id,position_id,GW,value,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bps,bonus,yellow_cards,red_cards,penalties_saved,penalties_missed,total_points,was_home,opponent_team,fixture_id,team_h_score,team_a_score,kickoff_time,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,roll3_total_points,roll3_minutes,roll3_goals_scored,roll3_assists,roll3_clean_sheets,roll3_bps,avg_points_last3,avg_minutes_last3,goals_last3,std_points_last3,avg_points_last5,avg_minutes_last5,goals_last5,std_points_last5,ema_points
Lewis-Skelly,DEF,ARS,10,1,2,13,51,45,0,0,0,1,0,-1,0,1,0,0,0,0,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis-Skelly,DEF,ARS,10,1,2,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,0.0,45.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis-Skelly,DEF,ARS,10,1,2,15,51,4,0,0,0,1,0,-1,0,0,0,0,0,1,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,0.0,22.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis-Skelly,DEF,ARS,10,1,2,16,51,59,0,0,0,1,0,8,0,0,0,0,0,1,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,0.3333333333333333,16.333333333333332,0.0,0.0,0.0,-0.6666666666666666,0.3333333333333333,16.333333333333332,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.5
Lewis-Skelly,DEF,ARS,10,1,2,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,0.6666666666666666,21.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,21.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.75
Lewis-Skelly,DEF,ARS,10,1,2,18,51,70,0,0,0,1,0,4,0,1,0,0,0,1,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,0.6666666666666666,21.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,21.0,0.0,0.5773502691896258,0.4,21.6,0.0,0.5477225575051661,0.375
Lewis-Skelly,DEF,ARS,10,1,2,19,51,13,0,0,0,1,0,-1,0,0,0,0,0,1,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,0.6666666666666666,43.0,0.0,0.0,0.0,4.0,0.6666666666666666,43.0,0.0,0.5773502691896258,0.6,26.6,0.0,0.5477225575051661,0.6875
Lewis-Skelly,DEF,ARS,10,1,2,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,0.6666666666666666,27.666666666666668,0.0,0.0,0.0,1.0,0.6666666666666666,27.666666666666668,0.0,0.5773502691896258,0.8,29.2,0.0,0.4472135954999579,0.84375
White,DEF,ARS,11,1,2,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,27.666666666666668,0.0,0.5773502691896258,0.6,28.4,0.0,0.5477225575051661,0.421875
White,DEF,ARS,11,1,2,14,53,90,0,1,1,0,0,46,3,0,0,0,0,14,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White,DEF,ARS,11,1,2,15,52,90,0,0,0,2,0,18,0,0,0,0,0,1,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,7.0,45.0,0.0,0.5,0.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
White,DEF,ARS,11,1,2,16,52,30,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,5.0,60.0,0.0,0.3333333333333333,0.3333333333333333,21.333333333333332,5.0,60.0,0.0,7.810249675906654,0.0,0.0,0.0,0.0,4.0
White,DEF,ARS,11,1,2,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,5.333333333333333,70.0,0.0,0.3333333333333333,0.3333333333333333,22.333333333333332,5.333333333333333,70.0,0.0,7.505553499465135,0.0,0.0,0.0,0.0,2.5
White,DEF,ARS,11,1,2,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,0.6666666666666666,40.0,0.0,0.0,0.0,7.0,0.6666666666666666,40.0,0.0,0.5773502691896316,3.2,42.0,0.0,6.058052492344384,1.25
White,DEF,ARS,11,1,2,19,51,7,0,0,0,1,0,-1,0,0,0,0,0,1,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,0.3333333333333333,10.0,0.0,0.0,0.0,1.0,0.3333333333333333,10.0,0.0,0.5773502691896321,3.2,42.0,0.0,6.058052492344384,0.625
White,DEF,ARS,11,1,2,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.5773502691896321,0.6,25.4,0.0,0.5477225575051665,0.8125
Zinchenko,DEF,NFO,12,16,2,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,127,0,2,2025-11-30T14:05:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0,0.5773502691896321,0.4,7.4,0.0,0.5477225575051665,0.40625
Zinchenko,DEF,NFO,12,16,2,14,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,140,0,1,2025-12-03T19:30:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zinchenko,DEF,NFO,12,16,2,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zinchenko,DEF,NFO,12,16,2,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,158,3,0,2025-12-14T14:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zinchenko,DEF,NFO,12,16,2,17,49,9,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zinchenko,DEF,NFO,12,16,2,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,178,1,2,2025-12-27T12:30:00Z,1080,1145,1100,1120,1060,1170,0.3333333333333333,3.0,0.0,0.0,0.0,1.0,0.3333333333333333,3.0,0.0,0.5773502691896258,0.2,1.8,0.0,0.4472135954999579,0.5
Zinchenko,DEF,NFO,12,16,2,19,49,90,0,0,0,2,0,7,0,0,0,0,0,1,0.0,0.0,188,0,2,2025-12-30T19:30:00Z,1080,1145,1100,1120,1060,1170,0.3333333333333333,3.0,0.0,0.0,0.0,1.0,0.3333333333333333,3.0,0.0,0.5773502691896258,0.2,1.8,0.0,0.4472135954999579,0.25
Zinchenko,DEF,NFO,12,16,2,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,191,3,1,2026-01-03T12:30:00Z,1080,1145,1100,1120,1060,1170,0.6666666666666666,33.0,0.0,0.0,0.0,3.3333333333333335,0.6666666666666666,33.0,0.0,0.5773502691896258,0.4,19.8,0.0,0.5477225575051661,0.625
Clarke,DEF,ARS,13,1,2,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,30.0,0.0,0.5773502691896257,0.4,19.8,0.0,0.5477225575051661,0.3125
Clarke,DEF,ARS,13,1,2,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarke,DEF,ARS,13,1,2,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarke,DEF,ARS,13,1,2,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarke,DEF,ARS,13,1,2,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarke,DEF,ARS,13,1,2,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarke,DEF,ARS,13,1,2,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarke,DEF,ARS,13,1,2,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacurri,DEF,ARS,14,1,2,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacurri,DEF,ARS,14,1,2,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacurri,DEF,ARS,14,1,2,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacurri,DEF,ARS,14,1,2,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacurri,DEF,ARS,14,1,2,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacurri,DEF,ARS,14,1,2,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacurri,DEF,ARS,14,1,2,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacurri,DEF,ARS,14,1,2,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nichols,DEF,ARS,15,1,2,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nichols,DEF,ARS,15,1,2,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nichols,DEF,ARS,15,1,2,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nichols,DEF,ARS,15,1,2,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nichols,DEF,ARS,15,1,2,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nichols,DEF,ARS,15,1,2,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nichols,DEF,ARS,15,1,2,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nichols,DEF,ARS,15,1,2,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saka,MID,ARS,16,1,3,13,101,90,0,1,0,1,0,21,0,0,0,0,0,5,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saka,MID,ARS,16,1,3,14,101,29,1,0,0,0,0,22,0,0,0,0,0,6,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,5.0,90.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Saka,MID,ARS,16,1,3,15,103,78,0,1,0,1,0,18,0,1,0,0,0,4,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,5.5,59.5,0.5,0.5,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
Saka,MID,ARS,16,1,3,16,103,90,0,2,0,1,0,52,3,0,0,0,0,11,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,5.0,65.66666666666667,0.3333333333333333,0.6666666666666666,0.0,20.333333333333332,5.0,65.66666666666667,1.0,1.0,0.0,0.0,0.0,0.0,4.75
Saka,MID,ARS,16,1,3,17,103,90,0,0,1,0,0,17,0,0,0,0,0,3,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,7.0,65.66666666666667,0.3333333333333333,1.0,0.0,30.666666666666668,7.0,65.66666666666667,1.0,3.605551275463989,0.0,0.0,0.0,0.0,7.875
Saka,MID,ARS,16,1,3,18,98,90,0,1,0,1,0,30,2,0,0,0,0,7,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,6.0,86.0,0.0,1.0,0.3333333333333333,29.0,6.0,86.0,0.0,4.358898943540674,5.8,75.4,1.0,3.1144823004794873,5.4375
Saka,MID,ARS,16,1,3,19,98,82,0,1,1,0,0,10,0,0,0,0,0,6,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,7.0,90.0,0.0,1.0,0.3333333333333333,33.0,7.0,90.0,0.0,4.0,6.2,75.4,1.0,3.1144823004794873,6.21875
Saka,MID,ARS,16,1,3,20,98,23,0,1,0,1,0,19,0,0,0,0,0,4,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,5.333333333333333,87.33333333333333,0.0,0.6666666666666666,0.6666666666666666,19.0,5.333333333333333,87.33333333333333,0.0,2.081665999466133,6.2,86.0,0.0,3.1144823004794873,6.109375
Ødegaard,MID,ARS,17,1,3,13,78,33,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,65.0,0.0,1.5275252316519472,6.2,75.0,0.0,3.1144823004794873,5.0546875
Ødegaard,MID,ARS,17,1,3,14,78,90,0,0,1,0,0,15,0,0,0,0,0,3,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,1.0,33.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ødegaard,MID,ARS,17,1,3,15,78,90,0,0,0,2,0,21,0,0,0,0,0,2,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,2.0,61.5,0.0,0.0,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Ødegaard,MID,ARS,17,1,3,16,78,33,0,0,0,1,0,2,0,0,0,0,0,1,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,2.0,71.0,0.0,0.0,0.3333333333333333,13.0,2.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
Ødegaard,MID,ARS,17,1,3,17,78,87,0,0,1,0,0,12,0,0,0,0,0,3,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,2.0,71.0,0.0,0.0,0.3333333333333333,12.666666666666666,2.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5
Ødegaard,MID,ARS,17,1,3,18,78,90,1,0,0,1,0,37,3,0,0,0,0,10,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,2.0,70.0,0.0,0.0,0.3333333333333333,11.666666666666666,2.0,70.0,0.0,1.0,2.0,66.6,0.0,1.0,2.25
Ødegaard,MID,ARS,17,1,3,19,78,90,0,1,0,1,0,29,0,0,0,0,0,5,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,4.666666666666667,70.0,0.3333333333333333,0.0,0.3333333333333333,17.0,4.666666666666667,70.0,1.0,4.725815626252609,3.8,78.0,1.0,3.5637059362410923,6.125
Ødegaard,MID,ARS,17,1,3,20,78,79,0,1,0,2,0,26,2,0,0,0,0,7,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,6.0,89.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.0,6.0,89.0,1.0,3.6055512754639896,4.2,78.0,1.0,3.5637059362410923,5.5625
Madueke,MID,ARS,18,1,3,13,68,33,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,86.33333333333333,1.0,2.516611478423585,5.2,75.8,1.0,3.492849839314596,6.28125
Madueke,MID,ARS,18,1,3,14,68,60,0,0,1,0,0,6,0,0,0,0,0,3,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,1.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Madueke,MID,ARS,18,1,3,15,68,11,0,0,0,1,0,3,0,0,0,0,0,1,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,2.0,46.5,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Madueke,MID,ARS,18,1,3,16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,1.6666666666666667,34.666666666666664,0.0,0.0,0.3333333333333333,3.6666666666666665,1.6666666666666667,34.666666666666664,0.0,1.1547005383792517,0.0,0.0,0.0,0.0,1.5
Madueke,MID,ARS,18,1,3,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,1.3333333333333333,23.666666666666668,0.0,0.0,0.3333333333333333,3.0,1.3333333333333333,23.666666666666668,0.0,1.5275252316519468,0.0,0.0,0.0,0.0,0.75
Madueke,MID,ARS,18,1,3,18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,0.3333333333333333,3.6666666666666665,0.0,0.0,0.0,1.0,0.3333333333333333,3.6666666666666665,0.0,0.5773502691896262,1.0,20.8,0.0,1.224744871391589,0.375
Madueke,MID,ARS,18,1,3,19,68,7,0,0,0,1,0,8,0,0,0,0,0,1,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,14.2,0.0,1.3038404810405297,0.1875
Madueke,MID,ARS,18,1,3,20,68,66,0,0,0,1,0,8,0,0,0,0,0,2,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0,2.6666666666666665,0.3333333333333333,2.3333333333333335,0.0,0.5773502691896262,0.4,3.6,0.0,0.547722557505166,0.59375
Martinelli,MID,ARS,19,1,3,13,68,56,0,0,0,1,0,3,0,0,0,0,0,1,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.333333333333332,0.0,1.0,0.6,14.6,0.0,0.8944271909999157,1.296875
Martinelli,MID,ARS,19,1,3,14,68,60,0,0,1,0,0,4,0,0,0,0,0,3,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,1.0,56.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Martinelli,MID,ARS,19,1,3,15,68,4,0,0,0,1,0,2,0,0,0,0,0,1,0.0,0.0,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350,2.0,58.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Martinelli,MID,ARS,19,1,3,16,68,56,0,0,0,0,0,-1,0,0,0,0,0,1,0.0,0.0,151,2,1,2025-12-13T20:00:00Z,1300,1375,1340,1400,1260,1350,1.6666666666666667,40.0,0.0,0.0,0.3333333333333333,3.0,1.6666666666666667,40.0,0.0,1.1547005383792517,0.0,0.0,0.0,0.0,1.5
Martinelli,MID,ARS,19,1,3,17,68,10,0,0,0,0,0,-1,0,1,0,0,0,0,0.0,0.0,164,0,1,2025-12-20T20:00:00Z,1300,1375,1340,1400,1260,1350,1.6666666666666667,40.0,0.0,0.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,40.0,0.0,1.1547005383792517,0.0,0.0,0.0,0.0,1.25
Martinelli,MID,ARS,19,1,3,18,68,8,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,171,2,1,2025-12-27T15:00:00Z,1300,1365,1340,1390,1260,1340,0.6666666666666666,23.333333333333332,0.0,0.0,0.0,0.0,0.6666666666666666,23.333333333333332,0.0,0.577350269189626,1.2,37.2,0.0,1.0954451150103324,0.625
Martinelli,MID,ARS,19,1,3,19,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340,0.6666666666666666,24.666666666666668,0.0,0.0,0.0,-0.3333333333333333,0.6666666666666666,24.666666666666668,0.0,0.577350269189626,1.2,27.6,0.0,1.0954451150103324,0.8125
Martinelli,MID,ARS,19,1,3,20,68,66,0,1,0,1,0,19,0,0,0,0,0,5,0.0,0.0,192,2,3,2026-01-03T17:30:00Z,1300,1365,1340,1390,1260,1340,0.3333333333333333,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,0.0,0.5773502691896261,0.6,15.6,0.0,0.5477225575051663,0.40625
Trossard,MID,ARS,20,1,3,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,123,1,1,2025-11-30T16:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.666666666666668,0.0,2.6457513110645907,1.4,28.0,0.0,2.0736441353327724,2.703125
Trossard,MID,ARS,20,1,3,14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,131,2,0,2025-12-03T19:30:00Z,1300,1375,1340,1400,1260,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
